Date,Open,High,Low,Close,Adj Close,Volume
24/06/1987,0.370536,0.386161,0.361607,0.375,0.29225,118720000
25/06/1987,0.375,0.379464,0.361607,0.361607,0.281812,120960000
26/06/1987,0.363839,0.370536,0.357143,0.361607,0.281812,127680000
29/06/1987,0.361607,0.363839,0.357143,0.363839,0.283552,101304000
30/06/1987,0.361607,0.366071,0.354911,0.361607,0.281812,144480000
01/07/1987,0.363839,0.363839,0.354911,0.357143,0.278333,94830400
02/07/1987,0.357143,0.366071,0.354911,0.362723,0.282682,81558400
06/07/1987,0.363839,0.372768,0.361607,0.363839,0.283552,85489600
07/07/1987,0.361607,0.366071,0.345982,0.350446,0.273114,203840000
08/07/1987,0.350446,0.350446,0.325893,0.332589,0.259198,341600000
09/07/1987,0.332589,0.345982,0.332589,0.337054,0.262677,239680000
10/07/1987,0.339286,0.350446,0.337054,0.339286,0.264417,156800000
13/07/1987,0.348214,0.363839,0.345982,0.361607,0.281812,255360000
14/07/1987,0.366071,0.383929,0.366071,0.383929,0.299208,257600000
15/07/1987,0.383929,0.399554,0.377232,0.392857,0.306166,271040000
16/07/1987,0.392857,0.392857,0.386161,0.392857,0.306166,94584000
17/07/1987,0.395089,0.399554,0.381696,0.386161,0.300948,92198400
20/07/1987,0.383929,0.386161,0.370536,0.372768,0.29051,124320000
21/07/1987,0.375,0.379464,0.368304,0.36942,0.287901,110992000
22/07/1987,0.370536,0.381696,0.368304,0.379464,0.295729,60928000
23/07/1987,0.383929,0.388393,0.361607,0.372768,0.29051,74737600
24/07/1987,0.370536,0.381696,0.370536,0.379464,0.295729,117600000
27/07/1987,0.379464,0.383929,0.375,0.377232,0.293989,56638400
28/07/1987,0.379464,0.381696,0.372768,0.373884,0.29138,74289600
29/07/1987,0.375,0.375,0.361607,0.366071,0.285291,98828800
30/07/1987,0.366071,0.370536,0.363839,0.370536,0.288771,104294400
31/07/1987,0.368304,0.375,0.368304,0.368304,0.287031,73046400
03/08/1987,0.366071,0.370536,0.359375,0.359375,0.280073,63358400
04/08/1987,0.361607,0.377232,0.357143,0.377232,0.293989,120960000
05/08/1987,0.377232,0.388393,0.375,0.386161,0.300948,129920000
06/08/1987,0.386161,0.417411,0.381696,0.412946,0.321822,252000000
07/08/1987,0.412946,0.421875,0.410714,0.415179,0.323563,152320000
10/08/1987,0.430804,0.430804,0.408482,0.430804,0.336174,77996800
11/08/1987,0.441964,0.448661,0.435268,0.441964,0.344882,271040000
12/08/1987,0.441964,0.444196,0.430804,0.435268,0.339657,161280000
13/08/1987,0.435268,0.448661,0.433036,0.4375,0.341399,196000000
14/08/1987,0.433036,0.446429,0.428571,0.4375,0.341399,104854400
17/08/1987,0.441964,0.446429,0.435268,0.441964,0.344882,145600000
18/08/1987,0.439732,0.441964,0.430804,0.435268,0.339657,237440000
19/08/1987,0.441964,0.446429,0.4375,0.446429,0.348367,66875200
20/08/1987,0.448661,0.46875,0.444196,0.462054,0.360559,175840000
21/08/1987,0.462054,0.479911,0.459821,0.473214,0.369268,140000000
24/08/1987,0.473214,0.477679,0.466518,0.466518,0.364043,120960000
25/08/1987,0.470982,0.475446,0.464286,0.464286,0.362301,136640000
26/08/1987,0.473214,0.477679,0.464286,0.464286,0.362301,196000000
27/08/1987,0.466518,0.470982,0.459821,0.464286,0.362301,124320000
28/08/1987,0.464286,0.46875,0.459821,0.464286,0.362301,95816000
31/08/1987,0.466518,0.484375,0.462054,0.482143,0.376236,150080000
01/09/1987,0.488839,0.493304,0.46875,0.46875,0.365785,138880000
02/09/1987,0.464286,0.475446,0.453125,0.464286,0.362301,229600000
03/09/1987,0.46875,0.470982,0.448661,0.457589,0.357075,184800000
04/09/1987,0.457589,0.462054,0.446429,0.450893,0.35185,108438400
08/09/1987,0.448661,0.450893,0.433036,0.445313,0.347496,175840000
09/09/1987,0.448661,0.473214,0.441964,0.470982,0.367526,157920000
10/09/1987,0.475446,0.486607,0.47433,0.479911,0.374494,140000000
11/09/1987,0.482143,0.495536,0.470982,0.486607,0.379719,124320000
14/09/1987,0.488839,0.493304,0.470982,0.473214,0.369268,81905600
15/09/1987,0.473214,0.473214,0.459821,0.462054,0.360559,104608000
16/09/1987,0.462054,0.469866,0.457589,0.462054,0.360559,168000000
17/09/1987,0.464286,0.466518,0.455357,0.464286,0.362301,66796800
18/09/1987,0.464286,0.466518,0.458705,0.462054,0.360559,71198400
21/09/1987,0.462054,0.470982,0.448661,0.448661,0.350108,128800000
22/09/1987,0.450893,0.484375,0.448661,0.483259,0.377107,153440000
23/09/1987,0.483259,0.5,0.479911,0.493304,0.384945,254576000
24/09/1987,0.493304,0.516741,0.493304,0.504464,0.393654,182560000
25/09/1987,0.506696,0.517857,0.504464,0.513393,0.400621,106523200
28/09/1987,0.513393,0.524554,0.495536,0.497768,0.388429,203840000
29/09/1987,0.5,0.5,0.484375,0.486607,0.379719,171360000
30/09/1987,0.484375,0.508929,0.484375,0.504464,0.393654,122080000
01/10/1987,0.506696,0.524554,0.504464,0.520089,0.405847,116480000
02/10/1987,0.520089,0.524554,0.513393,0.522321,0.407588,96499200
05/10/1987,0.522321,0.533482,0.515625,0.529018,0.412814,134400000
06/10/1987,0.53125,0.53125,0.495536,0.497768,0.388429,201600000
07/10/1987,0.495536,0.497768,0.484375,0.495536,0.386687,224000000
08/10/1987,0.495536,0.5,0.475446,0.484375,0.377977,164640000
09/10/1987,0.484375,0.495536,0.482143,0.483259,0.377107,145600000
12/10/1987,0.484375,0.485491,0.462054,0.475446,0.37101,199360000
13/10/1987,0.486607,0.488839,0.475446,0.486607,0.379719,162400000
14/10/1987,0.479911,0.482143,0.464286,0.475446,0.37101,258720000
15/10/1987,0.475446,0.486607,0.462054,0.464286,0.362301,348320000
16/10/1987,0.466518,0.473214,0.424107,0.430804,0.336174,420000000
19/10/1987,0.430804,0.430804,0.316964,0.325893,0.254308,476000000
20/10/1987,0.34375,0.375,0.291295,0.308036,0.240373,568960000
21/10/1987,0.34375,0.375,0.339286,0.361607,0.282176,534240000
22/10/1987,0.350446,0.361607,0.321429,0.328125,0.256049,385280000
23/10/1987,0.319196,0.325893,0.305804,0.316964,0.24734,198240000
26/10/1987,0.308036,0.3125,0.246652,0.25,0.195085,313600000
27/10/1987,0.263393,0.287946,0.258929,0.270089,0.210761,455840000
28/10/1987,0.274554,0.301339,0.261161,0.299107,0.233405,418880000
29/10/1987,0.305804,0.357143,0.287946,0.352679,0.27521,331520000
30/10/1987,0.357143,0.383929,0.34375,0.344866,0.269113,421120000
02/11/1987,0.345982,0.352679,0.334821,0.345982,0.269984,188160000
03/11/1987,0.339286,0.34375,0.305804,0.323661,0.252566,313600000
04/11/1987,0.316964,0.332589,0.310268,0.321429,0.250824,234080000
05/11/1987,0.323661,0.345982,0.323661,0.339286,0.264759,255360000
06/11/1987,0.341518,0.352679,0.330357,0.337054,0.263017,187040000
09/11/1987,0.330357,0.334821,0.323661,0.332589,0.259533,210560000
10/11/1987,0.325893,0.334821,0.321429,0.323661,0.252566,231840000
11/11/1987,0.332589,0.341518,0.328125,0.332589,0.259533,185920000
12/11/1987,0.34375,0.357143,0.342634,0.345982,0.269984,246400000
13/11/1987,0.350446,0.352679,0.330357,0.332589,0.259533,154560000
16/11/1987,0.337054,0.34375,0.325893,0.328125,0.256049,184800000
17/11/1987,0.328125,0.330357,0.3125,0.3125,0.244388,268800000
18/11/1987,0.319196,0.325893,0.308036,0.323661,0.253117,265440000
19/11/1987,0.325893,0.325893,0.303571,0.308036,0.240897,182560000
20/11/1987,0.303571,0.321429,0.296875,0.316964,0.247879,250880000
23/11/1987,0.316964,0.323661,0.310268,0.323661,0.253117,97395200
24/11/1987,0.328125,0.337054,0.322545,0.330357,0.258353,197120000
25/11/1987,0.330357,0.330357,0.321429,0.325893,0.254862,92400000
27/11/1987,0.323661,0.325893,0.310268,0.3125,0.244388,70683200
30/11/1987,0.301339,0.308036,0.272321,0.294643,0.230423,416640000
01/12/1987,0.299107,0.303571,0.292411,0.296875,0.232169,181440000
02/12/1987,0.296875,0.299107,0.290179,0.290179,0.226932,142240000
03/12/1987,0.294643,0.297991,0.265625,0.272321,0.212967,319200000
04/12/1987,0.270089,0.279018,0.265625,0.274554,0.214713,244160000
07/12/1987,0.276786,0.296875,0.276786,0.294643,0.230423,203840000
08/12/1987,0.299107,0.311384,0.296875,0.308036,0.240897,254240000
09/12/1987,0.308036,0.323661,0.302455,0.3125,0.244388,179200000
10/12/1987,0.301339,0.321429,0.296875,0.310268,0.242643,276640000
11/12/1987,0.310268,0.310268,0.299107,0.303571,0.237405,122080000
14/12/1987,0.308036,0.334821,0.305804,0.332589,0.260099,341600000
15/12/1987,0.337054,0.341518,0.330357,0.334821,0.261844,299040000
16/12/1987,0.337054,0.354911,0.332589,0.350446,0.274064,330400000
17/12/1987,0.361607,0.363839,0.350446,0.350446,0.274064,325920000
18/12/1987,0.352679,0.368304,0.350446,0.361607,0.282792,302400000
21/12/1987,0.361607,0.372768,0.359375,0.372768,0.29152,188160000
22/12/1987,0.372768,0.372768,0.361607,0.370536,0.289775,128800000
23/12/1987,0.372768,0.381696,0.368304,0.377232,0.295011,171360000
24/12/1987,0.375,0.383929,0.372768,0.38058,0.29763,69944000
28/12/1987,0.377232,0.379464,0.352679,0.359375,0.281046,229600000
29/12/1987,0.361607,0.377232,0.359375,0.376116,0.294139,118720000
30/12/1987,0.379464,0.390625,0.379464,0.387277,0.302867,155680000
31/12/1987,0.379464,0.383929,0.373884,0.375,0.293266,117600000
04/01/1988,0.381696,0.399554,0.377232,0.399554,0.312468,330400000
05/01/1988,0.410714,0.412946,0.395089,0.398438,0.311595,309120000
06/01/1988,0.401786,0.401786,0.390625,0.390625,0.305485,268800000
07/01/1988,0.388393,0.399554,0.379464,0.397321,0.310722,212800000
08/01/1988,0.397321,0.404018,0.352679,0.357143,0.279301,486080000
11/01/1988,0.357143,0.381696,0.354911,0.379464,0.296757,404320000
12/01/1988,0.383929,0.388393,0.354911,0.375,0.293266,400960000
13/01/1988,0.375,0.386161,0.367188,0.377232,0.295011,211680000
14/01/1988,0.381696,0.382813,0.375,0.377232,0.295011,132160000
15/01/1988,0.388393,0.401786,0.379464,0.382813,0.299376,343840000
18/01/1988,0.383929,0.383929,0.375,0.381696,0.298502,125440000
19/01/1988,0.377232,0.386161,0.36942,0.381696,0.298502,274400000
20/01/1988,0.383929,0.383929,0.341518,0.354911,0.277555,680960000
21/01/1988,0.361607,0.363839,0.351563,0.358259,0.280174,493920000
22/01/1988,0.361607,0.363839,0.341518,0.350446,0.274064,445760000
25/01/1988,0.352679,0.370536,0.352679,0.364955,0.28541,200480000
26/01/1988,0.363839,0.366071,0.350446,0.354911,0.277555,143360000
27/01/1988,0.359375,0.361607,0.345982,0.354911,0.277555,258720000
28/01/1988,0.357143,0.370536,0.354911,0.368304,0.288029,232960000
29/01/1988,0.370536,0.372768,0.359375,0.370536,0.289775,265440000
01/02/1988,0.372768,0.379464,0.36942,0.372768,0.29152,199360000
02/02/1988,0.370536,0.373884,0.361607,0.368304,0.288029,191520000
03/02/1988,0.366071,0.368304,0.350446,0.352679,0.27581,226240000
04/02/1988,0.352679,0.358259,0.348214,0.354911,0.277555,199360000
05/02/1988,0.357143,0.360491,0.34375,0.344866,0.2697,132160000
08/02/1988,0.34375,0.350446,0.337054,0.345982,0.270572,203840000
09/02/1988,0.348214,0.356027,0.345982,0.354911,0.277555,116480000
10/02/1988,0.354911,0.370536,0.354911,0.366071,0.286283,228480000
11/02/1988,0.366071,0.368304,0.359375,0.362723,0.283665,147840000
12/02/1988,0.362723,0.370536,0.361607,0.366071,0.286848,137760000
16/02/1988,0.366071,0.368304,0.357143,0.368304,0.288597,154560000
17/02/1988,0.368304,0.379464,0.368304,0.373884,0.29297,256480000
18/02/1988,0.371652,0.381696,0.370536,0.372768,0.292095,143360000
19/02/1988,0.372768,0.375,0.370536,0.372768,0.292095,90764800
22/02/1988,0.370536,0.389509,0.370536,0.386161,0.30259,200480000
23/02/1988,0.386161,0.390625,0.377232,0.381696,0.299091,220640000
24/02/1988,0.381696,0.383929,0.375,0.377232,0.295593,145600000
25/02/1988,0.375,0.383929,0.372768,0.372768,0.292095,179200000
26/02/1988,0.375,0.377232,0.368304,0.372768,0.292095,82342400
29/02/1988,0.372768,0.386161,0.370536,0.383929,0.300841,112000000
01/03/1988,0.386161,0.388393,0.379464,0.386161,0.30259,171360000
02/03/1988,0.390625,0.401786,0.388393,0.399554,0.313084,292320000
03/03/1988,0.397321,0.419643,0.397321,0.415179,0.325328,473760000
04/03/1988,0.410714,0.419643,0.40625,0.418527,0.327951,209440000
07/03/1988,0.417411,0.426339,0.415179,0.418527,0.327951,207200000
08/03/1988,0.417411,0.419643,0.410714,0.412946,0.323578,144480000
09/03/1988,0.412946,0.421875,0.412946,0.417411,0.327077,134400000
10/03/1988,0.419643,0.421875,0.404018,0.404018,0.316582,176960000
11/03/1988,0.40625,0.408482,0.397321,0.408482,0.32008,157920000
14/03/1988,0.408482,0.415179,0.40625,0.412946,0.323578,98123200
15/03/1988,0.410714,0.412946,0.399554,0.401786,0.314833,181440000
16/03/1988,0.40067,0.414063,0.397321,0.41183,0.322704,118720000
17/03/1988,0.412946,0.415179,0.399554,0.401786,0.314833,260960000
18/03/1988,0.401786,0.40625,0.395089,0.399554,0.313084,272160000
21/03/1988,0.396205,0.398438,0.383929,0.391741,0.306962,227360000
22/03/1988,0.392857,0.397321,0.386161,0.392857,0.307837,119179200
23/03/1988,0.392857,0.392857,0.373884,0.379464,0.297342,209440000
24/03/1988,0.372768,0.379464,0.357143,0.364955,0.285973,320320000
25/03/1988,0.363839,0.368304,0.357143,0.358259,0.280726,131040000
28/03/1988,0.357143,0.372768,0.352679,0.370536,0.290346,172480000
29/03/1988,0.370536,0.375,0.362723,0.366071,0.286848,213920000
30/03/1988,0.363839,0.368304,0.345982,0.352679,0.276354,371840000
31/03/1988,0.354911,0.361607,0.350446,0.357143,0.279852,217280000
04/04/1988,0.354911,0.361607,0.34375,0.345982,0.271106,181440000
05/04/1988,0.350446,0.352679,0.34375,0.350446,0.274604,147840000
06/04/1988,0.352679,0.372768,0.348214,0.372768,0.292095,190400000
07/04/1988,0.372768,0.378348,0.363839,0.363839,0.285099,163520000
08/04/1988,0.363839,0.372768,0.354911,0.366071,0.286848,202720000
11/04/1988,0.372768,0.375,0.366071,0.370536,0.290346,148960000
12/04/1988,0.372768,0.377232,0.368304,0.372768,0.292095,173600000
13/04/1988,0.372768,0.375,0.366071,0.368304,0.288597,143360000
14/04/1988,0.361607,0.370536,0.348214,0.352679,0.276354,188160000
15/04/1988,0.354911,0.357143,0.34375,0.352679,0.276354,232960000
18/04/1988,0.354911,0.363839,0.350446,0.357143,0.279852,170240000
19/04/1988,0.358259,0.370536,0.358259,0.359375,0.281601,212329600
20/04/1988,0.359375,0.361607,0.350446,0.354911,0.278103,215040000
21/04/1988,0.360491,0.361607,0.348214,0.352679,0.276354,178080000
22/04/1988,0.354911,0.359375,0.352679,0.358259,0.280726,107643200
25/04/1988,0.359375,0.366071,0.357143,0.364955,0.285973,150080000
26/04/1988,0.366071,0.372768,0.363839,0.370536,0.290346,175840000
27/04/1988,0.372768,0.375,0.370536,0.372768,0.292095,126560000
28/04/1988,0.372768,0.375,0.368304,0.36942,0.289472,99164800
29/04/1988,0.368304,0.370536,0.361607,0.366071,0.286848,89992000
02/05/1988,0.363839,0.368304,0.361607,0.366071,0.286848,82196800
03/05/1988,0.366071,0.377232,0.363839,0.372768,0.292095,124320000
04/05/1988,0.373884,0.385045,0.372768,0.375,0.293844,224000000
05/05/1988,0.375,0.377232,0.370536,0.372768,0.292095,70459200
06/05/1988,0.371652,0.372768,0.368304,0.368304,0.288597,107038400
09/05/1988,0.368304,0.368304,0.361607,0.363839,0.285099,76372800
10/05/1988,0.361607,0.366071,0.359375,0.364955,0.285973,95905600
11/05/1988,0.359375,0.363839,0.352679,0.352679,0.276354,174720000
12/05/1988,0.352679,0.359375,0.352679,0.354911,0.278103,82980800
13/05/1988,0.359375,0.361607,0.357143,0.361607,0.28335,71400000
16/05/1988,0.361607,0.36942,0.357143,0.368304,0.289168,74760000
17/05/1988,0.370536,0.375,0.359375,0.361607,0.28391,193760000
18/05/1988,0.361607,0.363839,0.352679,0.354911,0.278653,174720000
19/05/1988,0.352679,0.354911,0.34375,0.348214,0.273395,249760000
20/05/1988,0.350446,0.352679,0.345982,0.345982,0.271643,81737600
23/05/1988,0.34375,0.347098,0.333705,0.339286,0.266385,183680000
24/05/1988,0.339286,0.348214,0.337054,0.347098,0.272519,142240000
25/05/1988,0.348214,0.354911,0.34375,0.34375,0.26989,135520000
26/05/1988,0.34375,0.352679,0.34375,0.351563,0.276024,85780800
27/05/1988,0.350446,0.357143,0.348214,0.354911,0.278653,83955200
31/05/1988,0.357143,0.370536,0.354911,0.370536,0.290921,123200000
01/06/1988,0.370536,0.379464,0.368304,0.379464,0.29793,229600000
02/06/1988,0.375,0.379464,0.370536,0.372768,0.292673,133280000
03/06/1988,0.372768,0.386161,0.372768,0.383929,0.301436,175840000
06/06/1988,0.381696,0.392857,0.381696,0.392857,0.308446,164640000
07/06/1988,0.390625,0.404018,0.388393,0.392857,0.308446,311360000
08/06/1988,0.395089,0.40625,0.392857,0.401786,0.315456,258720000
09/06/1988,0.401786,0.404018,0.386161,0.388393,0.304941,269920000
10/06/1988,0.388393,0.399554,0.383929,0.397321,0.311951,176960000
13/06/1988,0.401786,0.404018,0.395089,0.401786,0.315456,148960000
14/06/1988,0.404018,0.410714,0.401786,0.404018,0.317209,292420800
15/06/1988,0.404018,0.408482,0.401786,0.408482,0.320713,122080000
16/06/1988,0.401786,0.404018,0.395089,0.397321,0.311951,107374400
17/06/1988,0.399554,0.399554,0.395089,0.399554,0.313704,95390400
20/06/1988,0.396205,0.399554,0.392857,0.393973,0.309322,78601600
21/06/1988,0.392857,0.401786,0.391741,0.40067,0.31458,123592000
22/06/1988,0.40625,0.409598,0.401786,0.407366,0.319837,195563200
23/06/1988,0.408482,0.408482,0.401786,0.401786,0.315456,71388800
24/06/1988,0.401786,0.40625,0.397321,0.401786,0.315456,74715200
27/06/1988,0.397321,0.405134,0.397321,0.397321,0.311951,83619200
28/06/1988,0.399554,0.412946,0.397321,0.412946,0.324218,162568000
29/06/1988,0.410714,0.417411,0.408482,0.414063,0.325095,143449600
30/06/1988,0.412946,0.417411,0.410714,0.412946,0.324218,114688000
01/07/1988,0.415179,0.418527,0.412946,0.415179,0.325971,94539200
05/07/1988,0.415179,0.421875,0.41183,0.421875,0.331229,104451200
06/07/1988,0.420759,0.424107,0.41183,0.415179,0.325971,156553600
07/07/1988,0.415179,0.415179,0.404018,0.409598,0.32159,105604800
08/07/1988,0.40625,0.410714,0.401786,0.404018,0.317209,105392000
11/07/1988,0.40625,0.40625,0.40067,0.402902,0.316332,73628800
12/07/1988,0.401786,0.404018,0.397321,0.399554,0.313704,100900800
13/07/1988,0.399554,0.401786,0.395089,0.399554,0.313704,115169600
14/07/1988,0.399554,0.404018,0.397321,0.401786,0.315456,62809600
15/07/1988,0.401786,0.40625,0.399554,0.401786,0.315456,83025600
18/07/1988,0.405134,0.410714,0.404018,0.40625,0.318961,113500800
19/07/1988,0.401786,0.40625,0.391741,0.399554,0.313704,122304000
20/07/1988,0.399554,0.401786,0.392857,0.395089,0.310198,120086400
21/07/1988,0.390625,0.392857,0.381696,0.383929,0.301436,149027200
22/07/1988,0.383929,0.386161,0.379464,0.379464,0.29793,103846400
25/07/1988,0.381696,0.386161,0.377232,0.381696,0.299683,105896000
26/07/1988,0.381696,0.386161,0.377232,0.381696,0.299683,101528000
27/07/1988,0.381696,0.386161,0.379464,0.381696,0.299683,116524800
28/07/1988,0.379464,0.383929,0.377232,0.38058,0.298807,92680000
29/07/1988,0.386161,0.397321,0.383929,0.396205,0.311074,158950400
01/08/1988,0.397321,0.408482,0.395089,0.401786,0.315456,85937600
02/08/1988,0.401786,0.40625,0.397321,0.398438,0.312828,121284800
03/08/1988,0.399554,0.399554,0.392857,0.399554,0.313704,110846400
04/08/1988,0.399554,0.404018,0.397321,0.398438,0.312828,68913600
05/08/1988,0.397321,0.401786,0.395089,0.395089,0.310198,52662400
08/08/1988,0.397321,0.399554,0.392857,0.392857,0.308446,29937600
09/08/1988,0.392857,0.395089,0.383929,0.388393,0.304941,170027200
10/08/1988,0.390625,0.390625,0.372768,0.373884,0.293549,147806400
11/08/1988,0.377232,0.386161,0.375,0.386161,0.303188,106052800
12/08/1988,0.383929,0.383929,0.377232,0.379464,0.29793,77481600
15/08/1988,0.377232,0.377232,0.361607,0.368304,0.289713,166678400
16/08/1988,0.366071,0.386161,0.363839,0.379464,0.298492,122752000
17/08/1988,0.379464,0.381696,0.372768,0.375,0.294981,118944000
18/08/1988,0.375,0.383929,0.372768,0.379464,0.298492,74065600
19/08/1988,0.379464,0.381696,0.361607,0.363839,0.286201,227360000
22/08/1988,0.359375,0.363839,0.352679,0.354911,0.279178,170195200
23/08/1988,0.354911,0.359375,0.350446,0.352679,0.277423,163576000
24/08/1988,0.354911,0.363839,0.352679,0.363839,0.286201,125473600
25/08/1988,0.359375,0.361607,0.350446,0.358259,0.281812,127680000
26/08/1988,0.357143,0.363839,0.357143,0.359375,0.28269,40152000
29/08/1988,0.363839,0.366071,0.361607,0.364955,0.287079,57232000
30/08/1988,0.363839,0.366071,0.357143,0.364955,0.287079,50568000
31/08/1988,0.366071,0.367188,0.352679,0.356027,0.280056,237686400
01/09/1988,0.354911,0.354911,0.34375,0.347098,0.273032,246736000
02/09/1988,0.352679,0.357143,0.348214,0.354911,0.279178,186300800
06/09/1988,0.357143,0.357143,0.345982,0.347098,0.273032,143449600
07/09/1988,0.348214,0.352679,0.337054,0.341518,0.268643,179110400
08/09/1988,0.341518,0.352679,0.337054,0.345982,0.272155,207256000
09/09/1988,0.345982,0.366071,0.337054,0.361607,0.284445,234673600
12/09/1988,0.366071,0.372768,0.358259,0.366071,0.287957,148030400
13/09/1988,0.359375,0.368304,0.357143,0.366071,0.287957,119683200
14/09/1988,0.372768,0.378348,0.370536,0.375,0.294981,238571200
15/09/1988,0.375,0.381696,0.370536,0.371652,0.292347,165760000
16/09/1988,0.370536,0.381696,0.36942,0.377232,0.296736,123760000
19/09/1988,0.375,0.377232,0.368304,0.372768,0.293225,92131200
20/09/1988,0.372768,0.377232,0.36942,0.370536,0.291469,102681600
21/09/1988,0.372768,0.383929,0.370536,0.381696,0.300248,91347200
22/09/1988,0.383929,0.392857,0.381696,0.392857,0.309027,145667200
23/09/1988,0.388393,0.395089,0.388393,0.390625,0.307272,101483200
26/09/1988,0.390625,0.392857,0.379464,0.381696,0.300248,87035200
27/09/1988,0.379464,0.388393,0.379464,0.387277,0.304638,162982400
28/09/1988,0.388393,0.393973,0.386161,0.388393,0.305516,84694400
29/09/1988,0.390625,0.395089,0.388393,0.392857,0.309027,106075200
30/09/1988,0.392857,0.392857,0.386161,0.386161,0.30376,92892800
03/10/1988,0.383929,0.386161,0.375,0.379464,0.298492,90776000
04/10/1988,0.377232,0.381696,0.367188,0.370536,0.291469,51654400
05/10/1988,0.368304,0.372768,0.361607,0.364955,0.287079,123200000
06/10/1988,0.361607,0.364955,0.350446,0.354911,0.279178,167764800
07/10/1988,0.348214,0.354911,0.342634,0.354911,0.279178,457587200
10/10/1988,0.352679,0.354911,0.334821,0.34375,0.270399,332640000
11/10/1988,0.341518,0.352679,0.341518,0.348214,0.27391,194555200
12/10/1988,0.34375,0.348214,0.339286,0.345982,0.272155,132944000
13/10/1988,0.34375,0.354911,0.34375,0.348214,0.27391,164460800
14/10/1988,0.352679,0.352679,0.340402,0.345982,0.272155,157248000
17/10/1988,0.34375,0.348214,0.341518,0.34375,0.270399,93688000
18/10/1988,0.348214,0.352679,0.341518,0.351563,0.276545,142598400
19/10/1988,0.354911,0.363839,0.352679,0.357143,0.280934,277323200
20/10/1988,0.357143,0.371652,0.357143,0.370536,0.291469,173465600
21/10/1988,0.368304,0.372768,0.363839,0.366071,0.287957,123603200
24/10/1988,0.368304,0.368304,0.353795,0.357143,0.280934,135161600
25/10/1988,0.359375,0.359375,0.354911,0.356027,0.280056,85187200
26/10/1988,0.357143,0.357143,0.34375,0.350446,0.275666,188720000
27/10/1988,0.345982,0.350446,0.341518,0.348214,0.27391,143684800
28/10/1988,0.348214,0.352679,0.34375,0.34375,0.270399,84481600
31/10/1988,0.345982,0.345982,0.334821,0.344866,0.271277,242905600
01/11/1988,0.34375,0.345982,0.337054,0.339286,0.266887,143696000
02/11/1988,0.341518,0.341518,0.328125,0.332589,0.261619,208521600
03/11/1988,0.332589,0.334821,0.328125,0.331473,0.260742,242457600
04/11/1988,0.328125,0.339286,0.328125,0.337054,0.265132,153798400
07/11/1988,0.332589,0.337054,0.330357,0.334821,0.263375,170083200
08/11/1988,0.334821,0.345982,0.333705,0.34375,0.270399,154526400
09/11/1988,0.341518,0.351563,0.339286,0.350446,0.275666,201723200
10/11/1988,0.352679,0.354911,0.348214,0.352679,0.277423,99915200
11/11/1988,0.348214,0.353795,0.34375,0.34375,0.270399,108684800
14/11/1988,0.345982,0.348214,0.341518,0.347098,0.273032,85232000
15/11/1988,0.348214,0.350446,0.345982,0.348214,0.27391,80001600
16/11/1988,0.348214,0.350446,0.337054,0.339286,0.266887,147840000
17/11/1988,0.339286,0.34375,0.339286,0.341518,0.268643,79542400
18/11/1988,0.34375,0.34375,0.339286,0.339286,0.266887,57590400
21/11/1988,0.334821,0.337054,0.323661,0.327009,0.257909,221905600
22/11/1988,0.325893,0.329241,0.321429,0.322545,0.254388,148187200
23/11/1988,0.319196,0.330357,0.316964,0.329241,0.259669,187992000
25/11/1988,0.323661,0.328125,0.321429,0.325893,0.257029,48294400
28/11/1988,0.325893,0.328125,0.321429,0.325893,0.257029,139361600
29/11/1988,0.325893,0.328125,0.321429,0.328125,0.258789,92668800
30/11/1988,0.328125,0.339286,0.328125,0.335938,0.264951,167843200
01/12/1988,0.337054,0.348214,0.334821,0.345982,0.272873,212161600
02/12/1988,0.341518,0.356027,0.339286,0.350446,0.276393,333715200
05/12/1988,0.352679,0.357143,0.345982,0.352679,0.278155,154414400
06/12/1988,0.350446,0.354911,0.348214,0.352679,0.278155,104932800
07/12/1988,0.348214,0.352679,0.345982,0.351563,0.277274,98134400
08/12/1988,0.350446,0.350446,0.345982,0.34933,0.275513,59460800
09/12/1988,0.350446,0.352679,0.345982,0.34933,0.275513,44956800
12/12/1988,0.350446,0.352679,0.34375,0.34375,0.271112,117880000
13/12/1988,0.34375,0.345982,0.341518,0.345982,0.272873,122550400
14/12/1988,0.34375,0.357143,0.34375,0.354911,0.279915,193300800
15/12/1988,0.357143,0.361607,0.350446,0.352679,0.278155,112571200
16/12/1988,0.352679,0.361607,0.350446,0.358259,0.282556,183489600
19/12/1988,0.359375,0.366071,0.357143,0.363839,0.286957,234326400
20/12/1988,0.366071,0.370536,0.362723,0.366071,0.288717,274187200
21/12/1988,0.366071,0.375,0.366071,0.372768,0.293999,241964800
22/12/1988,0.372768,0.375,0.363839,0.366071,0.288717,106030400
23/12/1988,0.366071,0.36942,0.366071,0.367188,0.289598,40958400
27/12/1988,0.366071,0.370536,0.361607,0.361607,0.285196,59987200
28/12/1988,0.361607,0.363839,0.354911,0.359375,0.283436,51542400
29/12/1988,0.359375,0.363839,0.359375,0.361607,0.285196,117812800
30/12/1988,0.361607,0.368304,0.359375,0.359375,0.283436,81692800
03/01/1989,0.359375,0.361607,0.357143,0.360491,0.284316,100016000
04/01/1989,0.363839,0.376116,0.361607,0.375,0.295759,239948800
05/01/1989,0.375,0.386161,0.368304,0.377232,0.297519,307328000
